Material,Diameter_Inch,Roughness_mm,Pressure_PSI,Flow_LPM,Leaked_Flag
HDPE,3.0,0.0015,39.81,332.7,0
HDPE,3.0,0.0015,39.77,329.3,0
HDPE,3.0,0.0015,40.44,319.8,0
HDPE,3.0,0.0015,40.08,329.2,0
HDPE,3.0,0.0015,39.77,334.6,0
HDPE,3.0,0.0015,40.56,363.4,0
HDPE,3.0,0.0015,39.79,356.4,0
HDPE,3.0,0.0015,39.36,330.1,0
HDPE,3.0,0.0015,40.47,327.3,0
HDPE,3.0,0.0015,39.69,318.6,0
HDPE,3.0,0.0015,40.65,321.5,0
HDPE,3.0,0.0015,40.06,323.9,0
HDPE,3.0,0.0015,39.99,314.7,0
HDPE,3.0,0.0015,39.66,330.1,0
HDPE,3.0,0.0015,38.69,324.3,0
HDPE,3.0,0.0015,39.91,303.1,0
HDPE,3.0,0.0015,40.19,358.6,0
HDPE,3.0,0.0015,39.62,338.8,0
HDPE,3.0,0.0015,40.71,361.8,0
HDPE,3.0,0.0015,39.9,340.8,0
HDPE,3.0,0.0015,39.57,345.7,0
HDPE,3.0,0.0015,39.63,336.2,0
HDPE,3.0,0.0015,39.53,319.9,0
HDPE,3.0,0.0015,39.75,341.3,0
HDPE,3.0,0.0015,39.86,300.7,0
HDPE,3.0,0.0015,40.31,333.1,0
HDPE,3.0,0.0015,39.62,318.3,0
HDPE,3.0,0.0015,39.96,330.0,0
HDPE,3.0,0.0015,39.14,319.1,0
HDPE,3.0,0.0015,40.04,307.4,0
HDPE,3.0,0.0015,40.36,310.3,0
HDPE,3.0,0.0015,39.85,341.5,0
HDPE,3.0,0.0015,40.81,313.6,0
HDPE,3.0,0.0015,39.81,325.6,0
HDPE,3.0,0.0015,39.31,337.0,0
HDPE,3.0,0.0015,40.03,317.7,0
HDPE,3.0,0.0015,40.28,344.7,0
HDPE,3.0,0.0015,40.28,316.9,0
HDPE,3.0,0.0015,40.88,356.0,0
HDPE,3.0,0.0015,39.96,326.1,0
HDPE,3.0,0.0015,40.19,313.1,0
HDPE,3.0,0.0015,39.17,348.3,0
HDPE,3.0,0.0015,39.58,320.1,0
HDPE,3.0,0.0015,39.66,334.3,0
HDPE,3.0,0.0015,39.85,316.5,0
HDPE,3.0,0.0015,40.89,321.9,0
HDPE,3.0,0.0015,39.17,313.6,0
HDPE,3.0,0.0015,40.12,353.9,0
HDPE,3.0,0.0015,39.98,370.3,0
HDPE,3.0,0.0015,40.48,323.6,0
HDPE,3.0,0.0015,39.76,318.1,0
HDPE,3.0,0.0015,39.96,321.3,0
HDPE,3.0,0.0015,40.12,327.9,0
HDPE,3.0,0.0015,40.28,322.9,0
HDPE,3.0,0.0015,39.11,337.6,0
HDPE,3.0,0.0015,40.71,344.4,0
HDPE,3.0,0.0015,40.35,347.5,0
HDPE,3.0,0.0015,39.61,311.6,0
HDPE,3.0,0.0015,39.85,335.5,0
HDPE,3.0,0.0015,39.73,325.2,0
HDPE,3.0,0.0015,40.37,320.0,0
HDPE,3.0,0.0015,40.44,301.5,0
HDPE,3.0,0.0015,40.08,338.3,0
HDPE,3.0,0.0015,40.17,341.7,0
HDPE,3.0,0.0015,40.97,363.4,0
HDPE,3.0,0.0015,40.73,323.9,0
HDPE,3.0,0.0015,40.04,300.7,0
HDPE,3.0,0.0015,39.68,313.2,0
HDPE,3.0,0.0015,40.23,351.3,0
HDPE,3.0,0.0015,39.9,351.7,0
HDPE,3.0,0.0015,39.37,320.1,0
HDPE,3.0,0.0015,40.61,292.5,0
HDPE,3.0,0.0015,40.77,329.5,0
HDPE,3.0,0.0015,39.77,314.9,0
HDPE,3.0,0.0015,40.07,344.9,0
HDPE,3.0,0.0015,38.58,312.3,0
HDPE,3.0,0.0015,40.4,332.5,0
HDPE,3.0,0.0015,39.8,316.2,0
HDPE,3.0,0.0015,39.22,301.3,0
HDPE,3.0,0.0015,40.67,319.2,0
HDPE,3.0,0.0015,39.21,335.2,0
HDPE,3.0,0.0015,38.78,348.9,0
HDPE,3.0,0.0015,39.62,325.6,0
HDPE,3.0,0.0015,39.3,319.1,0
HDPE,3.0,0.0015,40.46,315.5,0
HDPE,3.0,0.0015,38.74,327.8,0
HDPE,3.0,0.0015,40.19,294.0,0
HDPE,3.0,0.0015,40.61,352.9,0
HDPE,3.0,0.0015,40.14,325.0,0
HDPE,3.0,0.0015,39.82,326.0,0
HDPE,3.0,0.0015,39.27,349.0,0
HDPE,3.0,0.0015,40.14,342.7,0
HDPE,3.0,0.0015,39.89,330.9,0
HDPE,3.0,0.0015,40.05,339.7,0
HDPE,3.0,0.0015,39.31,318.9,0
HDPE,3.0,0.0015,39.66,289.1,0
HDPE,3.0,0.0015,40.28,345.9,0
HDPE,3.0,0.0015,40.63,315.0,0
HDPE,3.0,0.0015,39.94,337.1,0
HDPE,3.0,0.0015,40.77,341.5,0
HDPE,3.0,0.0015,40.94,323.1,0
HDPE,3.0,0.0015,39.58,308.9,0
HDPE,3.0,0.0015,39.42,334.7,0
HDPE,3.0,0.0015,40.04,334.9,0
HDPE,3.0,0.0015,39.64,300.0,0
HDPE,3.0,0.0015,40.16,347.4,0
HDPE,3.0,0.0015,40.32,341.2,0
HDPE,3.0,0.0015,39.49,336.4,0
HDPE,3.0,0.0015,39.83,333.5,0
HDPE,3.0,0.0015,39.7,343.6,0
HDPE,3.0,0.0015,38.94,319.9,0
HDPE,3.0,0.0015,39.89,304.2,0
HDPE,3.0,0.0015,39.73,316.5,0
HDPE,3.0,0.0015,38.6,333.3,0
HDPE,3.0,0.0015,39.42,310.8,0
HDPE,3.0,0.0015,40.55,321.1,0
HDPE,3.0,0.0015,39.56,335.9,0
HDPE,3.0,0.0015,39.68,351.2,0
HDPE,3.0,0.0015,41.01,334.3,0
HDPE,3.0,0.0015,39.82,311.2,0
HDPE,3.0,0.0015,39.3,304.3,0
HDPE,3.0,0.0015,39.29,329.9,0
HDPE,3.0,0.0015,39.46,320.7,0
HDPE,3.0,0.0015,40.47,316.9,0
HDPE,3.0,0.0015,39.95,323.5,0
HDPE,3.0,0.0015,40.58,318.7,0
HDPE,3.0,0.0015,40.56,328.4,0
HDPE,3.0,0.0015,39.83,319.9,0
HDPE,3.0,0.0015,39.38,330.8,0
HDPE,3.0,0.0015,40.29,319.5,0
HDPE,3.0,0.0015,39.72,336.5,0
HDPE,3.0,0.0015,39.97,308.7,0
HDPE,3.0,0.0015,39.8,345.7,0
HDPE,3.0,0.0015,39.82,312.7,0
HDPE,3.0,0.0015,39.82,337.5,0
HDPE,3.0,0.0015,39.14,301.2,0
HDPE,3.0,0.0015,40.01,349.5,0
HDPE,3.0,0.0015,39.18,300.4,0
HDPE,3.0,0.0015,40.17,339.7,0
HDPE,3.0,0.0015,40.21,328.2,0
HDPE,3.0,0.0015,40.37,309.2,0
HDPE,3.0,0.0015,40.18,355.9,0
HDPE,3.0,0.0015,39.42,336.2,0
HDPE,3.0,0.0015,40.81,334.7,0
HDPE,3.0,0.0015,39.57,350.7,0
HDPE,3.0,0.0015,39.89,302.8,0
HDPE,3.0,0.0015,39.97,344.9,0
HDPE,3.0,0.0015,39.36,361.6,0
HDPE,3.0,0.0015,39.04,338.8,0
HDPE,3.0,0.0015,39.55,325.2,0
HDPE,3.0,0.0015,40.02,362.3,0
HDPE,3.0,0.0015,40.07,342.4,0
HDPE,3.0,0.0015,39.88,325.5,0
HDPE,3.0,0.0015,40.98,322.3,0
HDPE,3.0,0.0015,40.35,311.6,0
HDPE,3.0,0.0015,39.96,314.6,0
HDPE,3.0,0.0015,39.04,312.9,0
HDPE,3.0,0.0015,39.77,329.1,0
HDPE,3.0,0.0015,40.65,314.7,0
HDPE,3.0,0.0015,40.32,335.0,0
HDPE,3.0,0.0015,40.39,349.1,0
HDPE,3.0,0.0015,40.57,331.3,0
HDPE,3.0,0.0015,39.61,336.4,0
HDPE,3.0,0.0015,39.84,313.9,0
HDPE,3.0,0.0015,40.57,329.1,0
HDPE,3.0,0.0015,39.22,333.0,0
HDPE,3.0,0.0015,40.25,334.9,0
HDPE,3.0,0.0015,39.31,299.5,0
HDPE,3.0,0.0015,39.39,318.5,0
HDPE,3.0,0.0015,39.52,357.6,0
HDPE,3.0,0.0015,38.6,306.3,0
HDPE,3.0,0.0015,39.97,320.4,0
HDPE,3.0,0.0015,40.17,319.5,0
HDPE,3.0,0.0015,40.17,313.6,0
HDPE,3.0,0.0015,39.22,300.0,0
HDPE,3.0,0.0015,39.05,343.5,0
HDPE,3.0,0.0015,40.14,312.0,0
HDPE,3.0,0.0015,38.5,304.3,0
HDPE,3.0,0.0015,39.99,357.6,0
HDPE,3.0,0.0015,40.21,324.4,0
HDPE,3.0,0.0015,39.01,313.0,0
HDPE,3.0,0.0015,39.48,319.8,0
HDPE,3.0,0.0015,40.78,390.2,0
HDPE,3.0,0.0015,40.07,309.6,0
HDPE,3.0,0.0015,40.05,280.7,0
HDPE,3.0,0.0015,38.58,293.5,0
HDPE,3.0,0.0015,39.55,267.8,0
HDPE,3.0,0.0015,40.26,307.8,0
HDPE,3.0,0.0015,40.08,322.2,0
HDPE,3.0,0.0015,38.41,316.6,0
HDPE,3.0,0.0015,40.11,317.3,0
HDPE,3.0,0.0015,41.55,292.7,0
HDPE,3.0,0.0015,39.26,342.6,0
HDPE,3.0,0.0015,40.23,337.0,0
HDPE,3.0,0.0015,40.36,403.8,0
HDPE,3.0,0.0015,39.81,324.8,0
HDPE,3.0,0.0015,41.37,304.1,0
HDPE,3.0,0.0015,39.94,309.2,0
HDPE,3.0,0.0015,39.49,251.7,0
HDPE,3.0,0.0015,40.66,302.3,0
HDPE,3.0,0.0015,40.59,327.8,0
HDPE,3.0,0.0015,41.34,322.8,0
HDPE,3.0,0.0015,39.89,281.1,0
HDPE,3.0,0.0015,39.32,389.1,0
HDPE,3.0,0.0015,40.98,291.2,0
HDPE,3.0,0.0015,40.31,309.1,0
HDPE,3.0,0.0015,40.26,352.2,0
HDPE,3.0,0.0015,39.23,328.7,0
HDPE,3.0,0.0015,40.29,339.9,0
HDPE,3.0,0.0015,41.49,321.2,0
HDPE,3.0,0.0015,40.78,334.3,0
HDPE,3.0,0.0015,40.68,364.9,0
HDPE,3.0,0.0015,40.06,355.6,0
HDPE,3.0,0.0015,40.5,343.3,0
HDPE,3.0,0.0015,40.24,256.2,0
HDPE,3.0,0.0015,40.46,265.1,0
HDPE,3.0,0.0015,40.04,252.8,0
HDPE,3.0,0.0015,40.49,312.9,0
HDPE,3.0,0.0015,40.25,328.5,0
HDPE,3.0,0.0015,40.02,331.5,0
HDPE,3.0,0.0015,39.64,258.5,0
HDPE,3.0,0.0015,41.35,378.8,0
HDPE,3.0,0.0015,40.07,279.0,0
HDPE,3.0,0.0015,41.15,333.0,0
HDPE,3.0,0.0015,38.88,334.8,0
HDPE,3.0,0.0015,38.36,295.1,0
HDPE,3.0,0.0015,39.51,322.3,0
HDPE,3.0,0.0015,39.42,326.5,0
HDPE,3.0,0.0015,39.49,376.6,0
HDPE,3.0,0.0015,41.61,373.8,0
HDPE,3.0,0.0015,41.08,363.4,0
HDPE,3.0,0.0015,39.8,312.8,0
HDPE,3.0,0.0015,40.53,346.8,0
HDPE,3.0,0.0015,42.46,252.0,0
HDPE,3.0,0.0015,40.02,323.2,0
HDPE,3.0,0.0015,40.48,328.0,0
HDPE,3.0,0.0015,39.13,303.9,0
HDPE,3.0,0.0015,41.21,301.3,0
HDPE,3.0,0.0015,40.16,309.6,0
HDPE,3.0,0.0015,39.66,322.8,0
HDPE,3.0,0.0015,39.75,281.8,0
HDPE,3.0,0.0015,40.09,343.1,0
HDPE,3.0,0.0015,40.86,309.0,0
HDPE,3.0,0.0015,38.97,322.3,0
HDPE,3.0,0.0015,39.5,302.5,0
HDPE,3.0,0.0015,39.58,298.4,0
HDPE,3.0,0.0015,40.38,309.5,0
HDPE,3.0,0.0015,39.44,351.7,0
HDPE,3.0,0.0015,38.98,315.1,0
HDPE,3.0,0.0015,39.77,293.5,0
HDPE,3.0,0.0015,38.79,333.2,0
HDPE,3.0,0.0015,40.21,331.9,0
HDPE,3.0,0.0015,40.9,353.6,0
HDPE,3.0,0.0015,39.4,359.3,0
HDPE,3.0,0.0015,40.43,319.8,0
HDPE,3.0,0.0015,40.04,340.4,0
HDPE,3.0,0.0015,40.43,299.6,0
HDPE,3.0,0.0015,39.22,332.7,0
HDPE,3.0,0.0015,40.26,352.4,0
HDPE,3.0,0.0015,39.33,332.5,0
HDPE,3.0,0.0015,40.39,343.4,0
HDPE,3.0,0.0015,40.71,317.1,0
HDPE,3.0,0.0015,39.06,279.3,0
HDPE,3.0,0.0015,41.4,351.7,0
HDPE,3.0,0.0015,39.27,358.2,0
HDPE,3.0,0.0015,39.66,370.2,0
HDPE,3.0,0.0015,39.48,335.2,0
HDPE,3.0,0.0015,40.73,310.0,0
HDPE,3.0,0.0015,41.26,333.6,0
HDPE,3.0,0.0015,40.95,331.2,0
HDPE,3.0,0.0015,40.88,384.0,0
HDPE,3.0,0.0015,38.92,320.6,0
HDPE,3.0,0.0015,39.61,319.1,0
HDPE,3.0,0.0015,39.97,300.9,0
HDPE,3.0,0.0015,39.11,320.0,0
HDPE,3.0,0.0015,40.75,337.4,0
HDPE,3.0,0.0015,41.04,397.5,0
HDPE,3.0,0.0015,40.43,323.7,0
HDPE,3.0,0.0015,40.44,333.1,0
HDPE,3.0,0.0015,38.87,332.2,0
HDPE,3.0,0.0015,41.22,327.9,0
HDPE,3.0,0.0015,41.24,330.8,0
HDPE,3.0,0.0015,38.86,316.0,0
HDPE,3.0,0.0015,40.26,337.2,0
HDPE,3.0,0.0015,40.97,295.6,0
HDPE,3.0,0.0015,41.9,343.4,0
HDPE,3.0,0.0015,37.08,361.4,0
HDPE,3.0,0.0015,39.53,330.8,0
HDPE,3.0,0.0015,40.69,324.4,0
HDPE,3.0,0.0015,38.62,290.5,0
HDPE,3.0,0.0015,40.09,299.6,0
HDPE,3.0,0.0015,39.12,313.7,0
HDPE,3.0,0.0015,38.56,291.8,0
HDPE,3.0,0.0015,39.97,341.7,0
HDPE,3.0,0.0015,40.02,291.1,0
HDPE,3.0,0.0015,40.2,312.4,0
HDPE,3.0,0.0015,39.33,328.5,0
HDPE,3.0,0.0015,39.28,277.1,0
HDPE,3.0,0.0015,40.86,314.7,0
HDPE,3.0,0.0015,39.05,338.9,0
HDPE,3.0,0.0015,39.62,337.0,0
HDPE,3.0,0.0015,39.54,330.3,0
HDPE,3.0,0.0015,40.88,311.2,0
HDPE,3.0,0.0015,40.15,330.1,0
HDPE,3.0,0.0015,39.54,340.9,0
HDPE,3.0,0.0015,41.13,398.9,0
HDPE,3.0,0.0015,39.58,384.3,0
HDPE,3.0,0.0015,38.73,331.8,0
HDPE,3.0,0.0015,40.94,326.1,0
HDPE,3.0,0.0015,39.38,308.9,0
HDPE,3.0,0.0015,41.3,314.5,0
HDPE,3.0,0.0015,40.11,319.4,0
HDPE,3.0,0.0015,39.98,301.0,0
HDPE,3.0,0.0015,39.33,331.9,0
HDPE,3.0,0.0015,37.37,320.1,0
HDPE,3.0,0.0015,39.82,277.9,0
HDPE,3.0,0.0015,40.38,389.0,0
HDPE,3.0,0.0015,39.25,349.1,0
HDPE,3.0,0.0015,41.41,395.7,0
HDPE,3.0,0.0015,39.8,353.1,0
HDPE,3.0,0.0015,39.13,362.7,0
HDPE,3.0,0.0015,39.26,343.9,0
HDPE,3.0,0.0015,39.06,311.5,0
HDPE,3.0,0.0015,39.5,354.2,0
HDPE,3.0,0.0015,39.71,273.1,0
HDPE,3.0,0.0015,40.62,337.9,0
HDPE,3.0,0.0015,39.25,308.3,0
HDPE,3.0,0.0015,39.92,331.6,0
HDPE,3.0,0.0015,38.27,309.9,0
HDPE,3.0,0.0015,40.09,286.3,0
HDPE,3.0,0.0015,40.72,292.1,0
HDPE,3.0,0.0015,39.7,354.5,0
HDPE,3.0,0.0015,41.62,298.6,0
HDPE,3.0,0.0015,39.63,322.9,0
HDPE,3.0,0.0015,38.63,345.4,0
HDPE,3.0,0.0015,40.06,307.0,0
HDPE,3.0,0.0015,40.55,361.2,0
HDPE,3.0,0.0015,40.57,305.4,0
HDPE,3.0,0.0015,41.76,384.1,0
HDPE,3.0,0.0015,39.92,323.9,0
HDPE,3.0,0.0015,40.38,297.7,0
HDPE,3.0,0.0015,38.35,367.8,0
HDPE,3.0,0.0015,39.16,311.8,0
HDPE,3.0,0.0015,39.32,340.1,0
HDPE,3.0,0.0015,39.7,304.7,0
HDPE,3.0,0.0015,41.79,315.1,0
HDPE,3.0,0.0015,38.34,299.1,0
HDPE,3.0,0.0015,40.24,379.6,0
HDPE,3.0,0.0015,39.97,412.3,0
HDPE,3.0,0.0015,40.96,318.7,0
HDPE,3.0,0.0015,39.53,308.0,0
HDPE,3.0,0.0015,39.92,314.2,0
HDPE,3.0,0.0015,40.24,327.5,0
HDPE,3.0,0.0015,40.56,317.4,0
HDPE,3.0,0.0015,38.23,346.6,0
HDPE,3.0,0.0015,41.41,360.7,0
HDPE,3.0,0.0015,40.71,366.8,0
HDPE,3.0,0.0015,39.21,294.9,0
HDPE,3.0,0.0015,39.7,342.6,0
HDPE,3.0,0.0015,39.47,322.1,0
HDPE,3.0,0.0015,40.75,311.5,0
HDPE,3.0,0.0015,40.89,274.4,0
HDPE,3.0,0.0015,40.16,348.4,0
HDPE,3.0,0.0015,40.33,355.1,0
HDPE,3.0,0.0015,41.94,399.2,0
HDPE,3.0,0.0015,41.45,319.3,0
HDPE,3.0,0.0015,40.09,273.0,0
HDPE,3.0,0.0015,39.36,298.3,0
HDPE,3.0,0.0015,40.46,374.3,0
HDPE,3.0,0.0015,39.8,375.0,0
HDPE,3.0,0.0015,38.74,312.0,0
HDPE,3.0,0.0015,41.22,256.1,0
HDPE,3.0,0.0015,41.54,330.6,0
HDPE,3.0,0.0015,39.55,301.5,0
HDPE,3.0,0.0015,40.13,361.4,0
HDPE,3.0,0.0015,37.16,296.6,0
HDPE,3.0,0.0015,40.81,336.7,0
HDPE,3.0,0.0015,39.61,304.1,0
HDPE,3.0,0.0015,38.43,274.7,0
HDPE,3.0,0.0015,41.35,309.9,0
HDPE,3.0,0.0015,38.43,341.8,0
HDPE,3.0,0.0015,37.56,368.5,0
HDPE,3.0,0.0015,39.25,322.8,0
HDPE,3.0,0.0015,38.6,309.9,0
HDPE,3.0,0.0015,40.92,302.5,0
HDPE,3.0,0.0015,37.48,326.9,0
HDPE,3.0,0.0015,40.38,259.5,0
HDPE,3.0,0.0015,41.22,377.8,0
HDPE,3.0,0.0015,40.27,321.6,0
HDPE,3.0,0.0015,39.64,323.6,0
HDPE,3.0,0.0015,38.54,369.2,0
HDPE,3.0,0.0015,40.27,357.2,0
HDPE,3.0,0.0015,39.78,333.4,0
HDPE,3.0,0.0015,40.1,351.1,0
HDPE,3.0,0.0015,38.63,309.5,0
HDPE,3.0,0.0015,39.32,250.2,0
HDPE,3.0,0.0015,40.56,363.5,0
HDPE,3.0,0.0015,41.26,301.4,0
HDPE,3.0,0.0015,39.89,345.9,0
HDPE,3.0,0.0015,41.55,354.8,0
HDPE,3.0,0.0015,41.88,317.7,0
HDPE,3.0,0.0015,39.16,289.7,0
HDPE,3.0,0.0015,38.85,341.0,0
HDPE,3.0,0.0015,40.08,341.5,0
HDPE,3.0,0.0015,39.29,272.0,0
HDPE,3.0,0.0015,40.31,366.6,0
HDPE,3.0,0.0015,40.64,354.2,0
HDPE,3.0,0.0015,38.97,344.2,0
HDPE,3.0,0.0015,39.65,338.7,0
HDPE,3.0,0.0015,39.4,358.7,0
HDPE,3.0,0.0015,37.87,311.4,0
HDPE,3.0,0.0015,39.79,280.1,0
HDPE,3.0,0.0015,39.46,304.7,0
HDPE,3.0,0.0015,37.19,337.8,0
HDPE,3.0,0.0015,38.84,293.5,0
HDPE,3.0,0.0015,41.09,313.7,0
HDPE,3.0,0.0015,39.13,343.4,0
HDPE,3.0,0.0015,39.35,373.9,0
HDPE,3.0,0.0015,42.02,340.3,0
HDPE,3.0,0.0015,39.63,294.1,0
HDPE,3.0,0.0015,38.6,280.6,0
HDPE,3.0,0.0015,38.58,331.3,0
HDPE,3.0,0.0015,38.91,313.0,0
HDPE,3.0,0.0015,40.94,305.2,0
HDPE,3.0,0.0015,39.9,318.7,0
HDPE,3.0,0.0015,41.16,308.9,0
HDPE,3.0,0.0015,41.13,328.4,0
HDPE,3.0,0.0015,39.66,311.4,0
HDPE,3.0,0.0015,38.75,333.2,0
HDPE,3.0,0.0015,40.57,310.7,0
HDPE,3.0,0.0015,39.43,344.5,0
HDPE,3.0,0.0015,39.94,289.0,0
HDPE,3.0,0.0015,39.6,362.9,0
HDPE,3.0,0.0015,39.64,297.2,0
HDPE,3.0,0.0015,39.63,346.6,0
HDPE,3.0,0.0015,38.28,274.6,0
HDPE,3.0,0.0015,40.01,370.7,0
HDPE,3.0,0.0015,38.37,272.9,0
HDPE,3.0,0.0015,40.35,351.1,0
HDPE,3.0,0.0015,40.41,328.1,0
HDPE,3.0,0.0015,40.73,289.8,0
HDPE,3.0,0.0015,40.36,383.5,0
HDPE,3.0,0.0015,38.83,343.9,0
HDPE,3.0,0.0015,41.62,341.1,0
HDPE,3.0,0.0015,39.14,372.8,0
HDPE,3.0,0.0015,39.78,277.2,0
HDPE,3.0,0.0015,39.94,361.4,0
HDPE,3.0,0.0015,38.72,394.2,0
HDPE,3.0,0.0015,38.08,348.8,0
HDPE,3.0,0.0015,39.1,322.1,0
HDPE,3.0,0.0015,40.04,396.2,0
HDPE,3.0,0.0015,40.15,356.6,0
HDPE,3.0,0.0015,39.76,322.6,0
HDPE,3.0,0.0015,41.97,316.0,0
HDPE,3.0,0.0015,40.69,294.8,0
HDPE,3.0,0.0015,39.92,300.9,0
HDPE,3.0,0.0015,38.09,297.7,0
HDPE,3.0,0.0015,39.54,329.8,0
HDPE,3.0,0.0015,41.3,300.7,0
HDPE,3.0,0.0015,40.63,341.7,0
HDPE,3.0,0.0015,40.79,370.0,0
HDPE,3.0,0.0015,41.13,334.1,0
HDPE,3.0,0.0015,39.22,344.3,0
HDPE,3.0,0.0015,39.68,299.6,0
HDPE,3.0,0.0015,41.15,329.9,0
HDPE,3.0,0.0015,38.43,337.5,0
HDPE,3.0,0.0015,40.5,341.4,0
HDPE,3.0,0.0015,38.62,271.0,0
HDPE,3.0,0.0015,38.77,308.7,0
HDPE,3.0,0.0015,39.05,386.4,0
HDPE,3.0,0.0015,37.2,284.8,0
HDPE,3.0,0.0015,39.94,312.4,0
HDPE,3.0,0.0015,40.33,310.6,0
HDPE,3.0,0.0015,40.33,298.8,0
HDPE,3.0,0.0015,38.43,272.1,0
HDPE,3.0,0.0015,38.1,358.2,0
HDPE,3.0,0.0015,40.28,295.6,0
HDPE,3.0,0.0015,37.0,280.9,0
HDPE,3.0,0.0015,39.98,386.9,0
HDPE,3.0,0.0015,37.51,330.6,1
HDPE,3.0,0.0015,37.5,330.6,1
HDPE,3.0,0.0015,37.51,330.8,1
HDPE,3.0,0.0015,37.5,330.5,1
HDPE,3.0,0.0015,37.5,330.9,1
HDPE,3.0,0.0015,37.5,330.5,1
HDPE,3.0,0.0015,37.5,330.6,1
HDPE,3.0,0.0015,37.49,330.6,1
HDPE,3.0,0.0015,37.5,330.8,1
HDPE,3.0,0.0015,37.5,330.6,1
HDPE,3.0,0.0015,37.5,330.5,1
HDPE,3.0,0.0015,37.49,330.8,1
HDPE,3.0,0.0015,37.5,330.5,1
HDPE,3.0,0.0015,37.5,330.7,1
HDPE,3.0,0.0015,37.51,330.6,1
HDPE,3.0,0.0015,37.51,330.7,1
HDPE,3.0,0.0015,37.49,330.6,1
HDPE,3.0,0.0015,37.5,330.7,1
HDPE,3.0,0.0015,37.51,330.7,1
HDPE,3.0,0.0015,37.5,331.2,1
HDPE,3.0,0.0015,37.5,330.6,1
HDPE,3.0,0.0015,37.5,330.7,1
HDPE,3.0,0.0015,37.5,330.5,1
HDPE,3.0,0.0015,37.5,330.7,1
HDPE,3.0,0.0015,37.5,330.7,1
HDPE,3.0,0.0015,37.51,330.7,1
HDPE,3.0,0.0015,37.5,330.6,1
HDPE,3.0,0.0015,37.51,330.7,1
HDPE,3.0,0.0015,37.5,330.7,1
HDPE,3.0,0.0015,37.5,330.5,1
HDPE,3.0,0.0015,37.5,330.7,1
HDPE,3.0,0.0015,37.5,330.5,1
HDPE,3.0,0.0015,37.5,330.6,1
HDPE,3.0,0.0015,37.5,330.8,1
HDPE,3.0,0.0015,37.49,330.5,1
HDPE,3.0,0.0015,37.5,330.9,1
HDPE,3.0,0.0015,37.51,330.7,1
HDPE,3.0,0.0015,37.49,330.6,1
HDPE,3.0,0.0015,37.51,330.5,1
HDPE,3.0,0.0015,37.5,330.7,1
HDPE,3.0,0.0015,37.5,330.5,1
HDPE,3.0,0.0015,37.5,330.5,1
HDPE,3.0,0.0015,37.51,330.9,1
HDPE,3.0,0.0015,37.5,330.5,1
HDPE,3.0,0.0015,37.5,330.7,1
HDPE,3.0,0.0015,37.49,330.6,1
HDPE,3.0,0.0015,37.49,331.0,1
HDPE,3.0,0.0015,37.5,330.8,1
HDPE,3.0,0.0015,37.5,330.6,1
HDPE,3.0,0.0015,37.5,330.6,1
HDPE,3.0,0.0015,37.5,330.5,1
HDPE,3.0,0.0015,37.49,330.6,1
HDPE,3.0,0.0015,37.49,330.6,1
HDPE,3.0,0.0015,37.5,330.6,1
HDPE,3.0,0.0015,37.5,330.6,1
HDPE,3.0,0.0015,37.5,330.6,1
HDPE,3.0,0.0015,37.5,330.4,1
HDPE,3.0,0.0015,37.5,330.6,1
HDPE,3.0,0.0015,37.49,330.6,1
HDPE,3.0,0.0015,37.49,330.5,1
HDPE,3.0,0.0015,37.5,330.6,1
HDPE,3.0,0.0015,37.5,330.4,1
HDPE,3.0,0.0015,37.5,330.8,1
HDPE,3.0,0.0015,37.51,330.6,1
HDPE,3.0,0.0015,37.5,330.3,1
HDPE,3.0,0.0015,37.5,330.5,1
HDPE,3.0,0.0015,37.49,330.4,1
HDPE,3.0,0.0015,37.5,330.6,1
HDPE,3.0,0.0015,37.51,330.5,1
HDPE,3.0,0.0015,37.5,330.6,1
HDPE,3.0,0.0015,37.51,330.7,1
HDPE,3.0,0.0015,37.5,330.7,1
HDPE,3.0,0.0015,37.5,330.7,1
HDPE,3.0,0.0015,37.51,330.6,1
HDPE,3.0,0.0015,37.5,330.6,1
HDPE,3.0,0.0015,37.5,330.8,1
HDPE,3.0,0.0015,37.5,330.7,1
HDPE,3.0,0.0015,37.5,330.5,1
HDPE,3.0,0.0015,37.5,330.7,1
HDPE,3.0,0.0015,37.5,330.9,1
HDPE,3.0,0.0015,37.5,330.6,1
HDPE,3.0,0.0015,37.5,330.5,1
HDPE,3.0,0.0015,37.51,330.4,1
HDPE,3.0,0.0015,37.5,331.3,1
HDPE,3.0,0.0015,37.5,330.2,1
HDPE,3.0,0.0015,37.5,330.7,1
HDPE,3.0,0.0015,37.5,330.4,1
HDPE,3.0,0.0015,37.5,330.3,1
HDPE,3.0,0.0015,37.49,330.7,1
HDPE,3.0,0.0015,37.5,331.0,1
HDPE,3.0,0.0015,37.5,330.5,1
HDPE,3.0,0.0015,37.5,330.6,1
HDPE,3.0,0.0015,37.5,330.8,1
HDPE,3.0,0.0015,37.5,330.7,1
HDPE,3.0,0.0015,37.51,330.7,1
HDPE,3.0,0.0015,37.49,330.7,1
HDPE,3.0,0.0015,37.5,330.7,1
HDPE,3.0,0.0015,37.5,330.7,1
HDPE,3.0,0.0015,37.5,330.6,1
HDPE,3.0,0.0015,37.5,330.6,1
HDPE,3.0,0.0015,37.5,330.6,1
HDPE,3.0,0.0015,37.5,330.7,1
